Cmdline: /system/bin/simpleperf record --app com.paifa.ubikitouch --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 --duration 9 -f 400 -g
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 4560
Event count: 22316617954

Children  Self   Command               Pid    Tid    Shared Object                                                                                               Symbol
5.30%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.NodeCoordinator.access$drawContainedDrawModifiers
5.28%     0.10%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNodeDrawScope.drawDirect-eZhPAX0$ui_release
5.28%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNodeDrawScope.draw-eZhPAX0$ui_release
5.18%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.gestures.DefaultScrollableState$scrollScope$1.scrollBy
5.15%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.lazy.LazyListState.onScroll$foundation_release
5.15%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.lazy.LazyListState$scrollableState$1.invoke
4.99%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutModifierNodeCoordinator.performDraw
4.97%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.ViewRootImpl$ConsumeBatchedInputRunnable.run
4.97%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.InputEventReceiver.dispatchInputEvent
4.95%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.ViewRootImpl$WindowInputEventReceiver.onInputEvent
4.80%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.BackgroundNode.draw
4.73%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.ViewRootImpl.doConsumeBatchedInput
4.70%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.InputEventReceiver.consumeBatchedInputEvents
4.70%     0.00%  com.paifa.ubikitouch  31119  31119  /system/lib64/libandroid_runtime.so                                                                         android::nativeConsumeBatchedInputEvents(_JNIEnv*, _jclass*, long, long)
4.59%     0.03%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!9c0715a0352375a9ec27cf88ce6933!a1cf8ab5e3!
4.58%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNodeDrawScope.drawContent
4.56%     0.04%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!e9a0267a4c3f12c4fb16e257d3a26e!a1cf8ab5e3!
4.51%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.ViewRootImpl.enqueueInputEvent
4.50%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.ViewRootImpl.doProcessInputEvents
4.50%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.remeasure-BRTryo0
4.45%     1.56%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!6fd1d11959478379873bee344e3720!a1cf8ab5e3!
4.43%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.node.LayoutNodeLayoutDelegate.access$performMeasure-BRTryo0
4.41%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNodeLayoutDelegate.performMeasure-BRTryo0
4.40%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.node.Owner.measureAndLayout$default
4.38%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.OwnerSnapshotObserver.observeMeasureSnapshotReads$ui_release
4.38%     0.02%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.MeasureAndLayoutDelegate.doRemeasure-sdFAvZA
4.37%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.ComposerImpl.doCompose
4.35%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNodeLayoutDelegate$performMeasureBlock$1.invoke
4.35%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNode.remeasure-_Sx5XlM$ui_release
4.34%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNode.forceRemeasure
4.33%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutModifierNodeCoordinator.measure-BRTryo0
4.27%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.ViewRootImpl.deliverInputEvent
4.23%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    android::uirenderer::renderthread::EglManager::swapBuffers(android::uirenderer::renderthread::Frame const&, SkRect const&)
4.23%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    android::uirenderer::skiapipeline::SkiaOpenGLPipeline::swapBuffers(android::uirenderer::renderthread::Frame const&, android::uirenderer::renderthread::IRenderPipeline::DrawResult&, SkRect const&, android::uirenderer::FrameInfo*, bool*)
4.21%     0.00%  RenderThread          31119  31314  /system/lib64/libEGL.so                                                                                     android::eglSwapBuffersWithDamageKHRImpl(void*, void*, int*, int)
4.21%     0.00%  RenderThread          31119  31314  /system/lib64/libEGL.so                                                                                     eglSwapBuffersWithDamageKHR
4.21%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.graphics.SimpleGraphicsLayerModifier.measure-3p2s80s
4.19%     0.02%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.OwnerSnapshotObserver.observeLayoutModifierSnapshotReads$ui_release
4.19%     0.02%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.placeOuterCoordinator-MLgxB_4
4.17%     0.17%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!6b200851123c7898055fe62ff9f71f!a1cf8ab5e3!
4.16%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNode.replace$ui_release
4.12%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.ViewRootImpl$InputStage.deliver
4.08%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    (anonymous namespace)::FillRectOpImpl::onExecute(GrOpFlushState*, SkRect const&) (.__uniq.296536696735338101786510625415314891244)
4.07%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.replace
4.03%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.ViewRootImpl$InputStage.forward
4.03%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.ViewRootImpl$InputStage.onDeliverToNext
4.02%     0.00%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!04fe7c7713a0660472688458ecb7a2!a1cf8ab5e3!
4.02%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno
4.02%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutModifierNodeCoordinator.placeAt-f8xVGno
